ip_address,rtt,salto_intercontinental,type,hop_num
146.97.35.197,11.273,false,11,15
146.97.35.197,13.754,false,11,15
146.97.35.197,13.726,false,11,15
146.97.35.197,12.966,false,11,15
146.97.35.197,13.057,false,11,15
146.97.35.197,19.481,false,11,15
146.97.35.197,23.216,false,11,15
146.97.35.197,21.026,false,11,15
146.97.35.197,21.227,false,11,15
146.97.35.197,18.737,false,11,15
146.97.35.197,14.255,false,11,15
146.97.35.197,12.477,false,11,15
146.97.35.197,13.874,false,11,15
146.97.35.197,13.125,false,11,15
146.97.35.197,12.724,false,11,15
146.97.35.197,12.768,false,11,15
146.97.35.197,13.714,false,11,15
146.97.35.197,15.572,false,11,15
146.97.35.197,16.591,false,11,15
146.97.35.197,17.261,false,11,15
146.97.35.197,12.532,false,11,15
146.97.35.197,13.857,false,11,15
146.97.35.197,13.125,false,11,15
146.97.35.197,16.295,false,11,15
146.97.35.197,13.543,false,11,15
146.97.33.2,13.661,false,11,16
146.97.33.2,11.872,false,11,16
146.97.33.2,14.059,false,11,16
146.97.33.2,12.688,false,11,16
146.97.33.2,46.959,false,11,16
146.97.33.2,12.814,false,11,16
146.97.33.2,13.645,false,11,16
146.97.33.2,13.061,false,11,16
146.97.33.2,11.807,false,11,16
146.97.33.2,12.986,false,11,16
146.97.33.2,13.424,false,11,16
146.97.33.2,12.709,false,11,16
146.97.33.2,15.077,false,11,16
146.97.33.2,13.603,false,11,16
146.97.33.2,13.724,false,11,16
146.97.33.2,13.451,false,11,16
146.97.33.2,13.375,false,11,16
146.97.33.2,13.704,false,11,16
146.97.33.2,12.709,false,11,16
146.97.33.2,13.447,false,11,16
146.97.33.2,12.19,false,11,16
146.97.33.2,14.112,false,11,16
146.97.33.2,13.408,false,11,16
146.97.33.2,16.086,false,11,16
146.97.33.2,15.773,false,11,16
146.97.33.2,14.863,false,11,16
null,null,null,null,16
146.97.33.2,14.337,false,11,16
